01,79055678901,1735021304,1735023808
02,79056789012,1734220034,1734220741
02,79089012345,1734130214,1734131973
02,79090123456,1735258718,1735259555
02,79045678901,1734571358,1734573658
01,79033456789,1734941876,1734944534
02,79078901234,1734732926,1734733344
02,79011234567,1733207631,1733210010
02,79078901234,1734793881,1734796296
01,79034567890,1734697767,1734700894
02,79045678901,1735329950,1735330594
02,79045678901,1734817339,1734817988
01,79055678901,1734817416,1734817706
02,79012345678,1735263494,1735265426
01,79056789012,1734673924,1734676002
01,79023456789,1733289509,1733291750
01,79033456789,1734148918,1734149385
02,79045678901,1734615430,1734617264
01,79033456789,1734480801,1734480918
01,79034567890,1733227524,1733227631
01,79022345678,1733428726,1733429494
02,79023456789,1733592302,1733593553
02,79011234567,1733429623,1733429791
01,79022345678,1733970333,1733973500
01,79011234567,1735043249,1735045125
02,79033456789,1734871991,1734875436
01,79023456789,1733060158,1733060427
01,79066789012,1735093362,1735095850
02,79078901234,1733704281,1733706509
02,79022345678,1734421634,1734423108
02,79034567890,1733635301,1733638212
01,79012345678,1733962389,1733962657
02,79034567890,1734991009,1734993486
02,79011234567,1733421735,1733424395
02,79055678901,1734517520,1734520143
02,79034567890,1734755058,1734756449
01,79066789012,1734637219,1734640088
01,79056789012,1734404959,1734405940
02,79022345678,1734795033,1734796101
01,79078901234,1733954326,1733957539
02,79023456789,1734964571,1734966191
02,79055678901,1734360704,1734361716
01,79078901234,1733716617,1733718529
02,79078901234,1734949324,1734950970
01,79023456789,1733966048,1733968805
01,79022345678,1733798926,1733801369
02,79011234567,1733712311,1733712744
01,79022345678,1735536734,1735537626
02,79033456789,1735058054,1735058924
02,79034567890,1734045928,1734049326
01,79055678901,1734024530,1734026403
