01,79066789012,1725205387,1725208378
01,79023456789,1725349866,1725350003
01,79012345678,1725373553,1725375703
02,79066789012,1727516763,1727518279
02,79012345678,1726673853,1726677184
02,79055678901,1726331040,1726334418
01,79012345678,1726910527,1726913769
01,79022345678,1726372990,1726373267
02,79011234567,1725907978,1725910249
02,79066789012,1725610748,1725611194
01,79045678901,1727304730,1727304752
01,79090123456,1725359372,1725359642
01,79033456789,1727179104,1727179797
02,79055678901,1726420472,1726422999
02,79055678901,1725333250,1725336116
01,79023456789,1725230939,1725231896
02,79044567890,1725980997,1725982429
02,79090123456,1726389802,1726392252
02,79067890123,1726432670,1726433212
01,79056789012,1726679772,1726680341
01,79023456789,1727341430,1727342325
01,79023456789,1727368287,1727370476
02,79033456789,1726183973,1726187185
01,79066789012,1727493005,1727495505
01,79034567890,1726675639,1726679114
02,79055678901,1727216766,1727220333
02,79023456789,1726337664,1726338652
01,79090123456,1727541751,1727544019
01,79055678901,1725856527,1725856890
02,79090123456,1725143655,1725146609
02,79089012345,1727026394,1727026679
01,79023456789,1725364816,1725365622
02,79044567890,1727079732,1727082879
02,79067890123,1727082471,1727084510
02,79045678901,1725838776,1725839477
01,79078901234,1726247912,1726250790
02,79056789012,1725401614,1725403027
01,79044567890,1726396491,1726397626
02,79023456789,1727579275,1727582297
01,79033456789,1726683835,1726684449
01,79034567890,1726552269,1726555309
02,79023456789,1725592431,1725592489
02,79045678901,1727261467,1727262060
02,79066789012,1726088713,1726090571
01,79090123456,1727223256,1727225669
02,79022345678,1725556228,1725558610
02,79089012345,1727572354,1727573321
02,79022345678,1727074194,1727077351
02,79089012345,1725342516,1725345827
01,79056789012,1725140017,1725140814
02,79023456789,1726873407,1726876633
02,79022345678,1726637085,1726637696
01,79045678901,1726955373,1726955375
02,79011234567,1726690190,1726691137
02,79044567890,1725368056,1725370283
01,79066789012,1726915102,1726916473
01,79023456789,1727411316,1727413968
02,79011234567,1727403222,1727405160
01,79011234567,1725547674,1725549079
01,79056789012,1726959844,1726961163
02,79089012345,1726225831,1726227070
02,79012345678,1727307153,1727310582
02,79012345678,1725340984,1725343255
01,79012345678,1727588458,1727589797
02,79045678901,1727440183,1727441264
02,79055678901,1727577812,1727577914
01,79011234567,1725741340,1725742924
02,79011234567,1725669092,1725671267
01,79055678901,1726053232,1726053298
01,79045678901,1726875680,1726876436
01,79012345678,1727533599,1727533643
01,79056789012,1725884033,1725886499
02,79044567890,1727085773,1727088313
02,79044567890,1726175661,1726178441
