01,79012345678,1711306116,1711308448
01,79011234567,1710964049,1710964974
02,79089012345,1710089161,1710090044
01,79011234567,1711125442,1711125579
02,79089012345,1710058073,1710060055
01,79033456789,1709858328,1709859116
02,79012345678,1710587009,1710590167
02,79090123456,1710283704,1710284132
01,79078901234,1709951018,1709953456
02,79023456789,1710645656,1710648417
02,79012345678,1711668434,1711668437
01,79045678901,1711149336,1711152277
01,79044567890,1710945560,1710948088
01,79034567890,1709807088,1709808323
01,79067890123,1709657996,1709661586
01,79066789012,1709453551,1709456951
02,79023456789,1709697348,1709698634
02,79012345678,1711796167,1711797766
02,79034567890,1711484751,1711485690
01,79033456789,1711505720,1711507144
02,79045678901,1710846842,1710848494
02,79033456789,1710738512,1710738719
02,79022345678,1710967915,1710971303
01,79012345678,1711423018,1711425372
02,79067890123,1709743577,1709743961
01,79034567890,1709500996,1709501886
01,79056789012,1709478347,1709481803
02,79045678901,1711206104,1711207674
01,79011234567,1709872995,1709873714
02,79011234567,1710084795,1710087603
01,79022345678,1709427559,1709427838
01,79023456789,1710238718,1710239605
01,79066789012,1709971549,1709974520
02,79022345678,1709369408,1709371968
01,79023456789,1710836738,1710840125
02,79078901234,1710129084,1710131160
02,79055678901,1710317366,1710318302
02,79034567890,1709286720,1709289384
02,79023456789,1711106256,1711109273
01,79044567890,1711280611,1711281168
02,79022345678,1709426935,1709427315
02,79022345678,1711300199,1711303655
01,79045678901,1711583775,1711586612
01,79022345678,1711383363,1711385718
01,79011234567,1711139537,1711142743
01,79066789012,1711828330,1711831533
01,79045678901,1710272217,1710272797
02,79089012345,1710509817,1710511487
02,79066789012,1710598283,1710598522
02,79012345678,1709484149,1709485817
01,79055678901,1711102892,1711104040
02,79033456789,1711276755,1711280216
02,79089012345,1710602260,1710602265
01,79044567890,1710400382,1710403079
01,79055678901,1710409481,1710410375
02,79022345678,1710764818,1710768381
02,79056789012,1710616260,1710618147
01,79067890123,1711278473,1711280696
02,79034567890,1711288941,1711291449
01,79044567890,1711235181,1711238422
02,79034567890,1709760594,1709762020
01,79023456789,1710410184,1710413513
02,79033456789,1711321841,1711325231
02,79011234567,1711645247,1711646242
01,79089012345,1710606669,1710606950
01,79011234567,1711406056,1711406566
01,79033456789,1710925408,1710927782
01,79066789012,1709724452,1709724661
02,79045678901,1710280018,1710281676
01,79056789012,1709356227,1709357266
02,79090123456,1709282158,1709284602
02,79066789012,1710610459,1710612951
02,79023456789,1711358867,1711361312
01,79044567890,1709650676,1709652349
02,79033456789,1709327027,1709330353
01,79066789012,1709469236,1709472478
