02,79078901234,1717230280,1717233351
02,79067890123,1717920638,1717923651
01,79090123456,1717654722,1717655627
01,79011234567,1719284309,1719284495
01,79089012345,1717724230,1717725489
01,79023456789,1718504919,1718506267
01,79045678901,1719292826,1719295303
02,79022345678,1719586005,1719589351
02,79023456789,1718651850,1718653896
01,79034567890,1719158920,1719161359
02,79022345678,1717737266,1717740528
01,79090123456,1719491648,1719494507
01,79045678901,1719042469,1719043929
01,79033456789,1718400453,1718403160
01,79033456789,1718473903,1718474208
01,79089012345,1717236354,1717238269
02,79045678901,1718575598,1718577403
02,79044567890,1719083251,1719083505
01,79089012345,1717194297,1717196478
02,79034567890,1719210818,1719210893
02,79044567890,1717471130,1717473822
02,79011234567,1717585064,1717587396
01,79033456789,1718105455,1718106542
02,79044567890,1719083168,1719083732
02,79089012345,1717607426,1717608791
02,79023456789,1718388398,1718388424
02,79056789012,1719000126,1719001911
02,79023456789,1719397203,1719399105
02,79045678901,1717346783,1717349681
01,79044567890,1718262779,1718263085
02,79055678901,1718088322,1718090894
02,79090123456,1718137106,1718140688
02,79033456789,1718316569,1718319574
02,79067890123,1718240635,1718240991
01,79067890123,1718642740,1718643129
01,79090123456,1717640719,1717642897
01,79023456789,1718179123,1718181293
01,79078901234,1718438877,1718440883
01,79011234567,1719455598,1719459049
02,79090123456,1717274656,1717276403
01,79067890123,1719259485,1719261777
02,79033456789,1717241478,1717244886
02,79022345678,1719042750,1719044629
02,79034567890,1719216556,1719219819
02,79067890123,1719331270,1719333149
01,79033456789,1719186321,1719186367
02,79089012345,1718179774,1718182708
02,79090123456,1718132160,1718133529
02,79090123456,1719484150,1719487371
02,79055678901,1719460415,1719461402
01,79045678901,1719113931,1719116524
01,79023456789,1719514892,1719517299
02,79056789012,1718526850,1718527947
02,79012345678,1718119571,1718120049
01,79034567890,1718607864,1718610956
01,79066789012,1717342837,1717344756
01,79045678901,1719561132,1719562397
01,79055678901,1718155810,1718155886
01,79078901234,1719294942,1719295825
02,79089012345,1719582408,1719584990
01,79011234567,1717791863,1717794327
02,79078901234,1719445398,1719447160
01,79078901234,1719047722,1719051210
01,79067890123,1719318377,1719320023
01,79078901234,1719443852,1719446501
01,79022345678,1718731208,1718734365
01,79011234567,1718175432,1718175914
01,79078901234,1718226776,1718228906
01,79044567890,1717952941,1717953405
02,79055678901,1718038670,1718039070
02,79056789012,1717500745,1717502194
01,79022345678,1718184734,1718186822
01,79090123456,1718990039,1718992633
02,79033456789,1718026220,1718026638
01,79055678901,1719008545,1719009718
01,79090123456,1718224952,1718226626
02,79044567890,1718842392,1718843236
01,79011234567,1717547931,1717551412
02,79023456789,1719008167,1719008900
02,79023456789,1719676904,1719679858
