01,79023456789,1715296797,1715297333
01,79012345678,1716643519,1716645149
01,79023456789,1715623556,1715626554
01,79034567890,1716606051,1716607792
02,79034567890,1715126853,1715127301
02,79033456789,1716659825,1716662719
02,79033456789,1715539245,1715542038
01,79090123456,1717035048,1717038569
02,79044567890,1716555111,1716557414
02,79023456789,1716075162,1716078625
01,79089012345,1715287542,1715288055
02,79022345678,1716707164,1716708505
01,79045678901,1715851660,1715853966
02,79055678901,1715062963,1715066158
01,79090123456,1714923978,1714925597
01,79066789012,1715633786,1715636222
01,79022345678,1715552806,1715553744
01,79090123456,1716748205,1716750028
01,79034567890,1716730418,1716733491
01,79011234567,1714656795,1714659267
01,79089012345,1715800466,1715803790
01,79023456789,1714722806,1714723813
01,79055678901,1716171258,1716172879
01,79011234567,1716852829,1716854329
02,79056789012,1715777683,1715777821
02,79066789012,1715514444,1715516677
01,79056789012,1716886683,1716887950
01,79044567890,1714773429,1714775430
02,79067890123,1714917160,1714919424
02,79033456789,1715210294,1715213343
01,79011234567,1715130698,1715134026
01,79078901234,1716350935,1716352328
01,79090123456,1715331700,1715334741
02,79078901234,1716642753,1716643888
02,79066789012,1716673597,1716677190
01,79078901234,1715009623,1715010938
01,79022345678,1716050630,1716053990
02,79022345678,1716490665,1716493851
02,79044567890,1716499765,1716501131
02,79045678901,1716557581,1716560897
02,79011234567,1716797509,1716798328
01,79056789012,1716087115,1716088034
01,79078901234,1715854910,1715857027
02,79022345678,1716950794,1716951552
02,79078901234,1716061193,1716063995
02,79034567890,1716780086,1716783026
01,79067890123,1716347996,1716348614
02,79055678901,1716850544,1716853376
01,79012345678,1715190766,1715193109
01,79066789012,1716269062,1716269161
02,79022345678,1715074776,1715075331
02,79055678901,1716097596,1716099733
01,79033456789,1715556000,1715556638
01,79067890123,1715623077,1715623257
02,79022345678,1716975411,1716976692
01,79078901234,1714797070,1714797369
02,79011234567,1715449444,1715452488
02,79034567890,1715084881,1715085052
01,79067890123,1714564256,1714566803
