01,79090123456,1712501938,1712505407
02,79033456789,1713758803,1713759239
01,79034567890,1713639861,1713640871
02,79055678901,1713176100,1713178930
01,79033456789,1713755958,1713756352
01,79066789012,1713425813,1713428978
01,79022345678,1713588573,1713588905
02,79078901234,1713487618,1713487622
02,79056789012,1713713380,1713713443
01,79044567890,1713424205,1713427285
02,79067890123,1712365041,1712365833
02,79033456789,1713717453,1713719970
01,79022345678,1713814785,1713818341
02,79055678901,1712559445,1712562133
02,79044567890,1713454246,1713457523
01,79012345678,1713958841,1713960263
02,79066789012,1712712072,1712714629
01,79033456789,1713223318,1713226280
01,79011234567,1713321126,1713323718
01,79023456789,1713709982,1713710719
01,79089012345,1714410902,1714413287
02,79022345678,1712046837,1712047128
01,79067890123,1714398043,1714399897
01,79067890123,1711983442,1711985876
01,79067890123,1713279707,1713283291
01,79045678901,1712008604,1712010641
02,79044567890,1712701346,1712703694
02,79066789012,1712563849,1712566607
02,79090123456,1712778133,1712778348
02,79011234567,1713604911,1713607866
01,79066789012,1712318316,1712318946
02,79055678901,1712810166,1712811396
01,79066789012,1712955406,1712958184
02,79033456789,1712779860,1712782904
02,79011234567,1714137785,1714140305
02,79023456789,1713258835,1713260589
02,79044567890,1713246726,1713250267
02,79045678901,1714327405,1714329497
01,79044567890,1712964915,1712966055
02,79055678901,1711952079,1711953233
02,79066789012,1712662952,1712663617
01,79033456789,1714289179,1714291840
01,79078901234,1714372620,1714372884
01,79090123456,1713360439,1713363485
02,79055678901,1714114487,1714115358
02,79034567890,1711943224,1711946772
02,79045678901,1712420527,1712423218
02,79033456789,1714139057,1714141598
02,79090123456,1714143829,1714145752
01,79090123456,1713590685,1713594060
01,79067890123,1712645152,1712648509
02,79089012345,1713169162,1713170798
01,79044567890,1712153303,1712155654
01,79067890123,1713783572,1713785240
01,79066789012,1712810593,1712811321
01,79089012345,1713351473,1713354310
02,79090123456,1713879232,1713880185
02,79033456789,1713875868,1713876121
01,79089012345,1712733814,1712736293
02,79045678901,1711929388,1711932571
01,79023456789,1713043856,1713045691
01,79023456789,1712867477,1712870372
01,79011234567,1713409818,1713413003
01,79067890123,1713034262,1713036099
02,79033456789,1713589078,1713590893
02,79056789012,1714050496,1714053721
01,79089012345,1713203582,1713204176
01,79034567890,1713827444,1713829099
01,79089012345,1713394521,1713397773
02,79056789012,1712624098,1712626523
01,79033456789,1713476466,1713477785
01,79078901234,1712662580,1712665457
