02,79090123456,1728915847,1728917032
02,79011234567,1729520794,1729521303
01,79023456789,1728688281,1728688392
01,79067890123,1728650863,1728652590
02,79055678901,1728056887,1728057565
01,79056789012,1729760658,1729763194
01,79066789012,1728337355,1728338639
01,79033456789,1728537079,1728537085
02,79034567890,1728690364,1728693144
01,79056789012,1728354158,1728354571
02,79089012345,1730058146,1730061475
02,79078901234,1729841437,1729844737
02,79067890123,1728551216,1728552700
02,79078901234,1728805783,1728806576
02,79056789012,1727953257,1727955398
01,79089012345,1728989927,1728990871
02,79055678901,1728283344,1728286770
02,79034567890,1728862992,1728863166
02,79023456789,1728604202,1728604590
02,79022345678,1727808486,1727808656
01,79055678901,1730126580,1730129247
02,79034567890,1728300634,1728303124
02,79055678901,1729262711,1729266124
01,79078901234,1727737114,1727739045
02,79011234567,1729927053,1729927244
02,79033456789,1728960651,1728962138
01,79078901234,1729215568,1729216640
02,79066789012,1728774140,1728775352
01,79022345678,1730142224,1730144004
01,79090123456,1728652555,1728653665
02,79078901234,1727917076,1727920229
01,79022345678,1728675687,1728675990
02,79089012345,1728093497,1728095888
02,79033456789,1729376973,1729380370
01,79078901234,1730205624,1730208365
01,79044567890,1730139458,1730140835
01,79044567890,1729644870,1729645525
02,79056789012,1728170535,1728173728
01,79044567890,1730040057,1730043128
01,79090123456,1729941107,1729943641
01,79078901234,1729643736,1729644559
01,79090123456,1729826403,1729826984
02,79044567890,1729489924,1729491538
01,79012345678,1727862695,1727865646
02,79089012345,1728007913,1728008537
01,79034567890,1728318326,1728319367
01,79090123456,1728084103,1728085213
01,79022345678,1730029511,1730030741
02,79044567890,1730182180,1730182989
02,79067890123,1727934501,1727936811
01,79090123456,1730309486,1730309679
01,79056789012,1728550757,1728551151
02,79034567890,1730302823,1730306044
02,79056789012,1729910744,1729912518
02,79034567890,1728180201,1728183010
01,79055678901,1728805164,1728807137
01,79012345678,1728307074,1728307873
01,79090123456,1729692438,1729694455
01,79012345678,1728053082,1728056453
02,79011234567,1729846251,1729847589
02,79023456789,1729689119,1729692451
02,79034567890,1730318763,1730319293
01,79023456789,1729837049,1729838092
02,79066789012,1728015496,1728016372
02,79011234567,1729502779,1729503185
01,79045678901,1730183485,1730184526
02,79011234567,1729543305,1729546352
02,79022345678,1728682914,1728685419
02,79022345678,1728370140,1728372700
02,79090123456,1729934595,1729937382
02,79066789012,1728016824,1728019234
01,79045678901,1728160129,1728162838
02,79023456789,1728485026,1728487893
02,79066789012,1728301485,1728302001
01,79033456789,1728711228,1728712963
01,79012345678,1729199829,1729203088
02,79022345678,1728296998,1728299370
01,79012345678,1728499951,1728500516
01,79078901234,1728040333,1728041340
01,79078901234,1727805088,1727805477
02,79055678901,1727843970,1727845338
02,79034567890,1728330108,1728330725
02,79033456789,1728731652,1728733452
02,79089012345,1728757641,1728758158
